# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.625823293460137393e+03 3.625823293460137393e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.625823293460137393e+03 3.625823293460137393e+03
1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.087679210021761264e+03 2.087679210021761264e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.087679210021761264e+03 2.087679210021761264e+03
2.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.087638414669117992e+03 2.087638414669117992e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.087638414669117992e+03 2.087638414669117992e+03
3.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.087635150917281862e+03 2.087635150917281862e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.087635150917281862e+03 2.087635150917281862e+03
4.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.600890440553138205e+01 3.600890440553138205e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.600890440553138205e+01 3.600890440553138205e+01
5.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.003903665571788828e+01 1.003903665571788828e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.003903665571788828e+01 1.003903665571788828e+01
6.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.147580089888267096e+00 9.147580089888267096e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.147580089888267096e+00 9.147580089888267096e+00
7.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.579943697655603607e+00 5.579943697655603607e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.579943697655603607e+00 5.579943697655603607e+00
8.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.643447709859664485e+00 3.643447709859664485e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.643447709859664485e+00 3.643447709859664485e+00
9.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.347180361026067530e+00 2.347180361026067530e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.347180361026067530e+00 2.347180361026067530e+00
1.000000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.184563473344874662e+00 2.184563473344874662e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.184563473344874662e+00 2.184563473344874662e+00
1.100000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.382988661918577833e+00 1.382988661918577833e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.382988661918577833e+00 1.382988661918577833e+00
1.200000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.149837434658268487e+00 1.149837434658268487e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.149837434658268487e+00 1.149837434658268487e+00
1.300000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.252760275475719443e+00 1.252760275475719443e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.252760275475719443e+00 1.252760275475719443e+00
1.400000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.358079714619163436e+00 1.358079714619163436e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.358079714619163436e+00 1.358079714619163436e+00
1.500000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.745257739101503835e-01 9.745257739101503835e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.745257739101503835e-01 9.745257739101503835e-01
